transaccion_id,fecha,cliente,producto,precio_unitario,cantidad,estado
13985,2026-05-12,Cliente_115,Teclado Mecánico,80.0,0,Completado
13986,2026-01-04,Cliente_182,Auriculares Noise-Canceling,150.0,4,Completado
13987,03/03/2026,Cliente_321,Mouse Inalámbrico,30.0,-1,Completado
13988,2026-08-29,Cliente_353,Auriculares Noise-Canceling,150.0,-1,Completado
13989,2026-05-19,Cliente_403,Laptop Pro 15,1200.0,4,Completado
13990,2026-07-25,Cliente_447,Silla Ergonómica,250.0,2,Completado
13991,2026-08-24,Cliente_372,Monitor 4K,350.0,0,Completado
13992,2026-03-16,Cliente_437,Teclado Mecánico,80.0,5,Completado
13993,04/04/2026,Cliente_253,Monitor 4K,350.0,5,Completado
13994,2026-03-07,Cliente_227,Auriculares Noise-Canceling,150.0,4,Completado
13995,2026-01-17,Cliente_413,Teclado Mecánico,80.0,2,Completado
13996,2026-02-19,Cliente_233,Teclado Mecánico,80.0,4,Cancelado
13997,2026-06-07,Cliente_553,Silla Ergonómica,250.0,1,Completado
13998,2026-05-04,Cliente_400,Laptop Pro 15,1200.0,5,Completado
13999,2026-08-31,Cliente_159,Teclado Mecánico,,0,Pendiente
14000,2026-01-17,Cliente_515,Auriculares Noise-Canceling,150.0,5,Completado
14001,2026-06-07,Cliente_451,Monitor 4K,350.0,5,Completado
14002,2026-02-10,Cliente_180,Silla Ergonómica,250.0,0,Cancelado
14003,2026-02-25,Cliente_327,Monitor 4K,350.0,-1,Pendiente
14004,2026-05-12,Cliente_390,Mouse Inalámbrico,30.0,-1,Pendiente
14005,2026-07-09,Cliente_405,Laptop Pro 15,1200.0,1,Completado
14006,14/01/2026,Cliente_263,Teclado Mecánico,80.0,-1,Completado
14007,2026-05-14,Cliente_514,Laptop Pro 15,1200.0,4,Pendiente
14008,2026-06-13,Cliente_259,Auriculares Noise-Canceling,150.0,0,Completado
14009,12/04/2026,Cliente_490,Monitor 4K,350.0,3,Completado
14010,2026-03-11,Cliente_206,Teclado Mecánico,,5,Pendiente
14011,2026-07-05,  Cliente_465  ,Silla Ergonómica,250.0,4,Pendiente
14012,2026-08-01,  Cliente_225  ,Auriculares Noise-Canceling,150.0,-1,Completado
14013,2026-01-26,Cliente_261,Mouse Inalámbrico,30.0,-1,Completado
14014,2026-01-01,Cliente_177,Mouse Inalámbrico,30.0,3,Cancelado
14015,2026-01-09,Cliente_189,Silla Ergonómica,250.0,1,Completado
14016,2026-02-01,Cliente_368,Silla Ergonómica,250.0,5,Pendiente
14017,2026-06-23,Cliente_390,Monitor 4K,350.0,-1,Completado
14018,2026-04-08,Cliente_478,Silla Ergonómica,250.0,2,Pendiente
14019,2026-04-20,Cliente_349,Silla Ergonómica,250.0,4,Completado
14020,2026-07-03,  Cliente_458  ,Laptop Pro 15,,0,Completado
14021,2026-03-10,Cliente_224,Mouse Inalámbrico,30.0,2,Completado
14022,2026-02-16,Cliente_154,Silla Ergonómica,250.0,5,Completado
14023,2026-05-30,Cliente_500,Auriculares Noise-Canceling,150.0,5,Cancelado
14024,2026-04-04,Cliente_579,Teclado Mecánico,80.0,1,Pendiente
14025,2026-01-30,Cliente_522,Monitor 4K,350.0,1,Pendiente
14026,2026-06-25,Cliente_476,Mouse Inalámbrico,30.0,0,Cancelado
14027,2026-05-30,Cliente_224,Auriculares Noise-Canceling,150.0,0,Completado
14028,2026-07-18,Cliente_573,Monitor 4K,350.0,5,Completado
14029,2026-02-20,Cliente_151,Laptop Pro 15,1200.0,2,Cancelado
14030,2026-07-06,Cliente_185,Mouse Inalámbrico,30.0,5,Completado
14031,2026-04-11,Cliente_504,Silla Ergonómica,250.0,-1,Completado
14032,2026-09-01,Cliente_252,Mouse Inalámbrico,30.0,4,Completado
14033,2026-06-10,Cliente_190,Mouse Inalámbrico,30.0,-1,Completado
14034,2026-05-17,Cliente_304,Monitor 4K,350.0,0,Completado
14035,2026-03-22,Cliente_299,Mouse Inalámbrico,30.0,-1,Cancelado
14036,2026-04-07,Cliente_211,Mouse Inalámbrico,30.0,2,Completado
14037,2026-06-04,Cliente_450,Laptop Pro 15,,3,Completado
14038,2026-03-30,Cliente_492,Mouse Inalámbrico,30.0,4,Completado
14039,2026-06-02,Cliente_586,Silla Ergonómica,250.0,5,Completado
14040,2026-03-13,Cliente_215,Mouse Inalámbrico,30.0,2,Completado
14041,2026-01-21,Cliente_149,Laptop Pro 15,1200.0,4,Completado
14042,19/02/2026,Cliente_366,Monitor 4K,350.0,1,Cancelado
14043,2026-04-13,Cliente_585,Laptop Pro 15,1200.0,3,Pendiente
14044,2026-08-03,Cliente_505,Teclado Mecánico,80.0,3,Completado
14045,2026-06-09,Cliente_330,Auriculares Noise-Canceling,150.0,1,Completado
14046,2026-01-29,Cliente_164,Monitor 4K,350.0,0,Pendiente
14047,2026-05-22,Cliente_149,Teclado Mecánico,80.0,1,Completado
14048,2026-06-25,Cliente_511,Laptop Pro 15,1200.0,2,Completado
14049,2026-08-01,Cliente_203,Mouse Inalámbrico,30.0,-1,Cancelado
14050,2026-07-29,Cliente_330,Mouse Inalámbrico,30.0,1,Pendiente
14051,2026-05-05,Cliente_212,Laptop Pro 15,1200.0,1,Cancelado
14052,2026-08-07,Cliente_370,Laptop Pro 15,1200.0,5,Cancelado
14053,2026-09-08,  Cliente_372  ,Silla Ergonómica,250.0,3,Completado
14054,2026-01-20,Cliente_356,Laptop Pro 15,1200.0,4,Pendiente
14055,2026-04-10,Cliente_159,Teclado Mecánico,80.0,4,Completado
14056,2026-05-01,Cliente_140,Mouse Inalámbrico,30.0,5,Cancelado
14057,2026-03-21,Cliente_124,Teclado Mecánico,80.0,-1,Completado
14058,2026-03-17,Cliente_484,Monitor 4K,350.0,0,Completado
14059,2026-07-30,Cliente_596,Auriculares Noise-Canceling,150.0,4,Cancelado
14060,2026-08-06,Cliente_347,Auriculares Noise-Canceling,150.0,5,Completado
14061,2026-09-04,Cliente_498,Auriculares Noise-Canceling,150.0,0,Completado
14062,2026-07-09,Cliente_459,Mouse Inalámbrico,30.0,-1,Cancelado
14063,2026-08-01,Cliente_586,Laptop Pro 15,1200.0,5,Pendiente
14064,2026-06-30,Cliente_194,Mouse Inalámbrico,30.0,-1,Completado
14065,2026-03-08,Cliente_407,Laptop Pro 15,1200.0,2,Completado
14066,2026-01-25,Cliente_220,Monitor 4K,350.0,3,Completado
14067,2026-05-01,Cliente_511,Laptop Pro 15,1200.0,-1,Cancelado
14068,2026-06-16,Cliente_124,Silla Ergonómica,250.0,5,Completado
14069,2026-06-11,Cliente_170,Teclado Mecánico,80.0,3,Completado
14070,2026-06-29,Cliente_191,Auriculares Noise-Canceling,150.0,3,Pendiente
14071,2026-07-14,Cliente_585,Silla Ergonómica,250.0,0,Pendiente
14072,2026-09-04,Cliente_211,Mouse Inalámbrico,30.0,-1,Completado
14073,2026-05-03,Cliente_162,Mouse Inalámbrico,30.0,2,Completado
14074,2026-02-13,Cliente_434,Laptop Pro 15,1200.0,0,Completado
14075,2026-07-04,Cliente_530,Laptop Pro 15,1200.0,3,Completado
14076,2026-04-22,Cliente_221,Mouse Inalámbrico,30.0,0,Completado
14077,2026-03-16,Cliente_259,Laptop Pro 15,1200.0,-1,Completado
14078,2026-01-08,Cliente_443,Auriculares Noise-Canceling,150.0,1,Completado
14079,2026-06-03,Cliente_458,Monitor 4K,350.0,5,Pendiente
14080,2026-05-12,Cliente_477,Teclado Mecánico,80.0,-1,Completado
14081,2026-05-28,  Cliente_511  ,Teclado Mecánico,80.0,1,Completado
14082,2026-01-17,Cliente_462,Mouse Inalámbrico,30.0,3,Pendiente
14083,2026-08-03,Cliente_254,Laptop Pro 15,1200.0,5,Completado
14084,2026-02-15,Cliente_523,Silla Ergonómica,250.0,-1,Completado
14085,2026-02-21,  Cliente_430  ,Silla Ergonómica,250.0,5,Completado
14086,2026-01-10,Cliente_190,Auriculares Noise-Canceling,150.0,4,Completado
14087,2026-06-19,Cliente_399,Monitor 4K,350.0,4,Pendiente
14088,2026-03-01,Cliente_220,Auriculares Noise-Canceling,150.0,0,Completado
14089,2026-05-19,  Cliente_522  ,Auriculares Noise-Canceling,150.0,5,Completado
14090,2026-07-20,Cliente_219,Auriculares Noise-Canceling,150.0,5,Completado
14091,2026-04-07,Cliente_102,Teclado Mecánico,80.0,5,Completado
14092,2026-07-26,Cliente_204,Auriculares Noise-Canceling,150.0,1,Cancelado
14093,2026-04-05,Cliente_342,Auriculares Noise-Canceling,150.0,0,Cancelado
14094,2026-05-10,Cliente_120,Mouse Inalámbrico,30.0,3,Completado
14095,2026-04-09,Cliente_191,Teclado Mecánico,80.0,0,Completado
14096,2026-03-29,Cliente_205,Auriculares Noise-Canceling,150.0,-1,Completado
14097,2026-05-24,Cliente_537,Auriculares Noise-Canceling,150.0,0,Cancelado
14098,2026-05-03,Cliente_572,Auriculares Noise-Canceling,150.0,3,Completado
14099,2026-09-03,Cliente_548,Monitor 4K,350.0,5,Completado
14100,2026-04-14,Cliente_341,Monitor 4K,350.0,-1,Completado
14101,2026-01-10,Cliente_103,Mouse Inalámbrico,30.0,3,Cancelado
14102,2026-02-24,Cliente_334,Teclado Mecánico,80.0,3,Completado
14103,2026-05-13,Cliente_294,Silla Ergonómica,250.0,4,Pendiente
14104,2026-01-05,Cliente_334,Mouse Inalámbrico,30.0,3,Completado
14105,2026-08-10,Cliente_547,Mouse Inalámbrico,30.0,5,Pendiente
14106,2026-08-21,Cliente_326,Auriculares Noise-Canceling,150.0,5,Completado
14107,2026-07-03,Cliente_587,Monitor 4K,350.0,1,Pendiente
14108,2026-04-21,Cliente_315,Laptop Pro 15,1200.0,2,Completado
14109,30/08/2026,Cliente_317,Silla Ergonómica,250.0,3,Completado
14110,2026-07-05,Cliente_555,Mouse Inalámbrico,30.0,1,Completado
14111,2026-04-22,Cliente_428,Teclado Mecánico,80.0,1,Completado
14112,2026-01-05,Cliente_566,Laptop Pro 15,1200.0,1,Pendiente
14113,2026-05-05,Cliente_218,Mouse Inalámbrico,30.0,3,Completado
14114,2026-02-15,Cliente_562,Monitor 4K,350.0,4,Pendiente
14115,2026-08-19,Cliente_186,Laptop Pro 15,1200.0,4,Pendiente
14116,2026-01-15,Cliente_270,Laptop Pro 15,1200.0,-1,Completado
14117,2026-07-10,Cliente_320,Auriculares Noise-Canceling,150.0,4,Pendiente
14118,2026-07-14,  Cliente_311  ,Teclado Mecánico,80.0,5,Cancelado
14119,2026-08-09,Cliente_309,Silla Ergonómica,250.0,0,Completado
14120,2026-01-05,Cliente_214,Silla Ergonómica,250.0,1,Completado
14121,2026-05-21,Cliente_325,Laptop Pro 15,1200.0,5,Cancelado
14122,2026-01-01,Cliente_207,Teclado Mecánico,80.0,5,Cancelado
14123,2026-04-28,Cliente_351,Teclado Mecánico,80.0,5,Pendiente
14124,2026-02-07,Cliente_313,Mouse Inalámbrico,30.0,0,Completado
14125,2026-02-24,Cliente_245,Silla Ergonómica,250.0,1,Completado
14126,2026-07-03,Cliente_479,Mouse Inalámbrico,30.0,3,Completado
14127,2026-04-23,Cliente_290,Auriculares Noise-Canceling,150.0,0,Completado
14128,2026-08-14,Cliente_330,Mouse Inalámbrico,30.0,4,Completado
14129,2026-08-15,Cliente_337,Mouse Inalámbrico,30.0,5,Pendiente
14130,28/06/2026,Cliente_261,Monitor 4K,350.0,2,Cancelado
14131,2026-03-09,Cliente_354,Auriculares Noise-Canceling,150.0,3,Completado
14132,2026-03-15,Cliente_582,Auriculares Noise-Canceling,150.0,1,Completado
14133,2026-04-28,Cliente_484,Monitor 4K,350.0,5,Completado
14134,14/03/2026,Cliente_344,Monitor 4K,350.0,2,Completado
14135,2026-01-21,Cliente_282,Laptop Pro 15,1200.0,2,Pendiente
14136,2026-05-01,  Cliente_487  ,Teclado Mecánico,80.0,-1,Completado
14137,03/07/2026,Cliente_430,Laptop Pro 15,1200.0,-1,Completado
14138,2026-07-05,Cliente_283,Silla Ergonómica,250.0,2,Completado
14139,2026-09-03,Cliente_369,Silla Ergonómica,250.0,1,Pendiente
14140,2026-06-23,Cliente_543,Teclado Mecánico,80.0,0,Pendiente
14141,2026-06-21,Cliente_569,Mouse Inalámbrico,30.0,4,Completado
14142,2026-01-21,Cliente_478,Teclado Mecánico,80.0,5,Completado
14143,2026-04-18,Cliente_523,Teclado Mecánico,80.0,5,Cancelado
14144,2026-04-13,Cliente_477,Silla Ergonómica,250.0,3,Completado
14145,2026-02-25,Cliente_358,Laptop Pro 15,1200.0,4,Pendiente
14146,2026-05-01,Cliente_257,Teclado Mecánico,80.0,-1,Completado
14147,21/06/2026,Cliente_350,Auriculares Noise-Canceling,150.0,4,Pendiente
14148,2026-07-20,Cliente_540,Silla Ergonómica,250.0,2,Cancelado
14149,2026-02-04,Cliente_465,Monitor 4K,350.0,-1,Completado
14150,2026-01-18,Cliente_417,Auriculares Noise-Canceling,150.0,-1,Completado
14151,2026-05-28,  Cliente_193  ,Silla Ergonómica,250.0,0,Pendiente
14152,2026-08-03,  Cliente_243  ,Mouse Inalámbrico,30.0,5,Completado
14153,2026-03-06,Cliente_135,Auriculares Noise-Canceling,150.0,0,Completado
14154,2026-03-20,Cliente_117,Monitor 4K,350.0,3,Pendiente
14155,2026-04-27,Cliente_230,Monitor 4K,350.0,3,Cancelado
14156,2026-07-31,Cliente_255,Teclado Mecánico,80.0,2,Completado
14157,2026-08-18,Cliente_577,Teclado Mecánico,80.0,1,Completado
14158,2026-08-03,Cliente_216,Silla Ergonómica,250.0,3,Completado
14159,2026-04-15,Cliente_541,Auriculares Noise-Canceling,150.0,4,Pendiente
14160,2026-08-24,  Cliente_205  ,Mouse Inalámbrico,30.0,0,Cancelado
14161,2026-02-20,Cliente_292,Silla Ergonómica,250.0,0,Pendiente
14162,2026-06-09,Cliente_587,Teclado Mecánico,80.0,-1,Cancelado
14163,2026-06-04,Cliente_382,Teclado Mecánico,80.0,4,Cancelado
14164,2026-08-15,Cliente_462,Auriculares Noise-Canceling,150.0,3,Completado
14165,2026-04-03,Cliente_270,Monitor 4K,350.0,3,Completado
14166,2026-05-18,Cliente_211,Mouse Inalámbrico,30.0,5,Completado
14167,2026-01-24,Cliente_393,Auriculares Noise-Canceling,150.0,3,Completado
14168,2026-07-29,Cliente_134,Silla Ergonómica,250.0,0,Pendiente
14169,2026-02-14,Cliente_519,Monitor 4K,350.0,4,Completado
14170,2026-08-04,Cliente_482,Laptop Pro 15,1200.0,1,Completado
14171,2026-03-22,Cliente_364,Auriculares Noise-Canceling,150.0,-1,Completado
14172,2026-01-23,Cliente_306,Teclado Mecánico,80.0,-1,Completado
14173,2026-01-14,Cliente_535,Teclado Mecánico,80.0,1,Completado
14174,2026-01-03,Cliente_252,Monitor 4K,350.0,-1,Cancelado
14175,2026-08-16,Cliente_416,Laptop Pro 15,1200.0,-1,Completado
14176,2026-04-27,Cliente_264,Auriculares Noise-Canceling,150.0,4,Pendiente
14177,2026-03-19,Cliente_554,Monitor 4K,350.0,1,Cancelado
14178,2026-04-15,Cliente_173,Silla Ergonómica,250.0,3,Cancelado
14179,2026-01-22,Cliente_451,Teclado Mecánico,80.0,-1,Completado
14180,2026-04-08,Cliente_484,Laptop Pro 15,1200.0,-1,Pendiente
14181,2026-08-16,  Cliente_486  ,Silla Ergonómica,250.0,-1,Cancelado
14182,2026-07-09,Cliente_510,Silla Ergonómica,250.0,4,Cancelado
14183,2026-06-25,Cliente_178,Monitor 4K,350.0,3,Pendiente
14184,2026-04-08,Cliente_501,Teclado Mecánico,80.0,2,Cancelado
14185,2026-03-11,Cliente_424,Mouse Inalámbrico,30.0,-1,Completado
14186,2026-06-19,Cliente_172,Silla Ergonómica,,1,Completado
14187,2026-01-13,Cliente_334,Mouse Inalámbrico,30.0,0,Completado
14188,2026-08-05,Cliente_568,Monitor 4K,350.0,4,Completado
14189,2026-05-23,Cliente_198,Auriculares Noise-Canceling,150.0,0,Completado
14190,2026-08-19,Cliente_196,Monitor 4K,350.0,-1,Completado
14191,14/06/2026,Cliente_512,Teclado Mecánico,80.0,3,Completado
14192,2026-01-12,  Cliente_295  ,Silla Ergonómica,250.0,2,Completado
14193,2026-04-18,Cliente_107,Monitor 4K,350.0,5,Completado
14194,2026-09-05,Cliente_411,Mouse Inalámbrico,30.0,5,Cancelado
14195,2026-07-06,Cliente_598,Laptop Pro 15,1200.0,-1,Completado
14196,2026-01-25,Cliente_119,Mouse Inalámbrico,30.0,4,Completado
14197,2026-05-12,Cliente_213,Silla Ergonómica,250.0,2,Cancelado
14198,2026-03-30,Cliente_296,Auriculares Noise-Canceling,150.0,2,Cancelado
14199,2026-09-03,Cliente_438,Auriculares Noise-Canceling,150.0,-1,Completado
14200,2026-07-24,Cliente_151,Monitor 4K,350.0,-1,Completado
14201,2026-03-12,Cliente_402,Auriculares Noise-Canceling,150.0,1,Pendiente
14202,2026-01-05,  Cliente_361  ,Laptop Pro 15,1200.0,3,Completado
14203,2026-07-24,Cliente_401,Silla Ergonómica,250.0,5,Completado
14204,2026-03-16,Cliente_392,Silla Ergonómica,250.0,0,Cancelado
14205,07/07/2026,Cliente_389,Silla Ergonómica,250.0,1,Completado
14206,2026-04-02,Cliente_402,Monitor 4K,350.0,0,Pendiente
14207,2026-07-06,Cliente_270,Mouse Inalámbrico,30.0,-1,Pendiente
14208,2026-07-14,Cliente_362,Mouse Inalámbrico,,3,Cancelado
14209,2026-06-26,Cliente_295,Silla Ergonómica,250.0,5,Cancelado
14210,2026-06-19,Cliente_374,Monitor 4K,350.0,4,Completado
14211,2026-07-14,Cliente_101,Auriculares Noise-Canceling,150.0,4,Cancelado
14212,2026-08-18,Cliente_324,Monitor 4K,350.0,1,Completado
14213,2026-04-19,Cliente_526,Mouse Inalámbrico,30.0,1,Pendiente
14214,2026-03-13,Cliente_305,Silla Ergonómica,250.0,-1,Cancelado
14215,2026-03-25,Cliente_395,Monitor 4K,350.0,1,Pendiente
14216,2026-01-21,Cliente_203,Teclado Mecánico,80.0,0,Completado
14217,2026-02-10,Cliente_422,Teclado Mecánico,80.0,4,Cancelado
14218,2026-01-23,Cliente_242,Mouse Inalámbrico,30.0,4,Completado
14219,2026-08-26,Cliente_555,Silla Ergonómica,250.0,3,Pendiente
14220,2026-07-22,Cliente_161,Teclado Mecánico,80.0,5,Pendiente
14221,2026-04-02,Cliente_309,Mouse Inalámbrico,30.0,0,Completado
14222,2026-06-06,Cliente_158,Teclado Mecánico,80.0,2,Cancelado
14223,2026-01-13,  Cliente_515  ,Auriculares Noise-Canceling,150.0,4,Completado
14224,2026-01-29,Cliente_528,Teclado Mecánico,80.0,5,Completado
14225,2026-06-16,Cliente_344,Laptop Pro 15,1200.0,4,Completado
14226,2026-07-22,Cliente_378,Teclado Mecánico,80.0,3,Completado
14227,2026-01-13,Cliente_384,Silla Ergonómica,250.0,2,Cancelado
14228,2026-07-25,  Cliente_143  ,Teclado Mecánico,80.0,4,Cancelado
14229,2026-03-18,Cliente_566,Laptop Pro 15,1200.0,5,Completado
14230,2026-07-23,Cliente_292,Teclado Mecánico,80.0,2,Pendiente
14231,2026-03-25,Cliente_278,Mouse Inalámbrico,30.0,2,Pendiente
14232,2026-01-11,Cliente_302,Laptop Pro 15,1200.0,3,Pendiente
14233,2026-06-12,Cliente_307,Mouse Inalámbrico,30.0,4,Pendiente
14234,2026-08-25,Cliente_303,Monitor 4K,350.0,1,Completado
14235,2026-07-01,Cliente_179,Auriculares Noise-Canceling,150.0,-1,Completado
14236,2026-07-25,Cliente_179,Mouse Inalámbrico,30.0,4,Completado
14237,2026-08-15,Cliente_470,Monitor 4K,350.0,1,Completado
14238,2026-03-29,Cliente_333,Auriculares Noise-Canceling,150.0,-1,Cancelado
14239,2026-03-08,Cliente_314,Monitor 4K,350.0,0,Cancelado
14240,2026-07-11,Cliente_248,Teclado Mecánico,80.0,4,Pendiente
14241,2026-08-01,  Cliente_347  ,Auriculares Noise-Canceling,150.0,5,Cancelado
14242,2026-04-27,Cliente_134,Silla Ergonómica,250.0,-1,Completado
14243,2026-01-25,Cliente_254,Laptop Pro 15,1200.0,4,Cancelado
14244,2026-03-12,Cliente_570,Monitor 4K,350.0,4,Completado
14245,2026-06-14,Cliente_500,Auriculares Noise-Canceling,150.0,5,Cancelado
14246,2026-07-19,Cliente_295,Mouse Inalámbrico,30.0,2,Completado
14247,2026-03-09,Cliente_414,Mouse Inalámbrico,,1,Completado
14248,2026-05-18,Cliente_322,Silla Ergonómica,250.0,0,Pendiente
14249,2026-09-01,Cliente_190,Laptop Pro 15,1200.0,2,Completado
14250,2026-05-05,Cliente_128,Auriculares Noise-Canceling,150.0,3,Completado
14251,2026-04-29,Cliente_404,Teclado Mecánico,80.0,1,Completado
14252,2026-03-06,Cliente_430,Silla Ergonómica,250.0,-1,Completado
14253,2026-07-29,Cliente_137,Teclado Mecánico,80.0,1,Completado
14254,2026-04-04,Cliente_583,Silla Ergonómica,250.0,0,Cancelado
14255,2026-06-15,Cliente_239,Teclado Mecánico,80.0,-1,Pendiente
14256,2026-04-06,Cliente_433,Teclado Mecánico,80.0,3,Cancelado
14257,2026-04-04,Cliente_375,Silla Ergonómica,250.0,0,Completado
14258,2026-07-21,Cliente_399,Auriculares Noise-Canceling,,5,Completado
14259,2026-08-26,Cliente_286,Mouse Inalámbrico,30.0,1,Pendiente
14260,2026-07-17,Cliente_372,Mouse Inalámbrico,30.0,5,Completado
14261,2026-06-17,Cliente_477,Monitor 4K,350.0,0,Completado
14262,2026-04-13,Cliente_229,Mouse Inalámbrico,,-1,Pendiente
14263,2026-06-21,Cliente_353,Silla Ergonómica,250.0,1,Completado
14264,2026-03-29,Cliente_393,Teclado Mecánico,80.0,1,Cancelado
14265,14/04/2026,Cliente_493,Silla Ergonómica,250.0,1,Pendiente
14266,2026-01-20,Cliente_110,Laptop Pro 15,1200.0,5,Cancelado
14267,2026-04-23,  Cliente_154  ,Silla Ergonómica,250.0,5,Pendiente
14268,2026-05-06,Cliente_118,Mouse Inalámbrico,30.0,4,Cancelado
14269,2026-04-12,Cliente_151,Monitor 4K,350.0,1,Completado
14270,2026-03-02,Cliente_500,Laptop Pro 15,1200.0,1,Cancelado
14271,2026-07-22,Cliente_202,Mouse Inalámbrico,30.0,4,Completado
14272,2026-06-02,Cliente_370,Teclado Mecánico,80.0,5,Pendiente
14273,2026-03-11,Cliente_210,Laptop Pro 15,1200.0,0,Completado
14274,06/06/2026,Cliente_200,Monitor 4K,350.0,5,Completado
14275,2026-02-12,Cliente_259,Monitor 4K,350.0,2,Completado
14276,2026-02-27,Cliente_573,Auriculares Noise-Canceling,150.0,2,Cancelado
14277,2026-06-27,Cliente_587,Mouse Inalámbrico,30.0,5,Completado
14278,2026-01-03,Cliente_442,Monitor 4K,350.0,5,Pendiente
14279,2026-04-22,Cliente_422,Silla Ergonómica,250.0,5,Cancelado
14280,2026-08-06,Cliente_599,Monitor 4K,350.0,-1,Pendiente
14281,2026-03-09,Cliente_585,Monitor 4K,350.0,2,Completado
14282,2026-04-20,Cliente_300,Monitor 4K,350.0,5,Completado
14283,2026-07-23,Cliente_201,Laptop Pro 15,1200.0,4,Completado
14284,2026-07-26,Cliente_182,Teclado Mecánico,80.0,0,Completado
14285,2026-09-08,Cliente_513,Auriculares Noise-Canceling,150.0,4,Completado
14286,2026-03-23,Cliente_489,Auriculares Noise-Canceling,150.0,2,Completado
14287,2026-02-24,Cliente_459,Silla Ergonómica,250.0,2,Completado
14288,2026-07-24,Cliente_150,Teclado Mecánico,80.0,-1,Cancelado
14289,2026-04-08,Cliente_210,Silla Ergonómica,250.0,4,Completado
14290,2026-02-22,Cliente_130,Auriculares Noise-Canceling,150.0,4,Cancelado
14291,2026-07-04,Cliente_588,Laptop Pro 15,1200.0,0,Completado
14292,2026-01-21,Cliente_581,Laptop Pro 15,1200.0,1,Completado
14293,2026-03-04,Cliente_368,Monitor 4K,,-1,Completado
14294,2026-02-13,Cliente_327,Teclado Mecánico,80.0,-1,Pendiente
14295,2026-04-12,Cliente_499,Laptop Pro 15,1200.0,3,Pendiente
14296,2026-06-19,  Cliente_316  ,Mouse Inalámbrico,30.0,3,Pendiente
14297,2026-02-06,Cliente_294,Laptop Pro 15,1200.0,0,Completado
14298,2026-01-17,Cliente_530,Laptop Pro 15,1200.0,4,Completado
14299,2026-08-05,Cliente_369,Laptop Pro 15,1200.0,-1,Cancelado
14300,2026-05-28,Cliente_517,Laptop Pro 15,1200.0,-1,Completado
14301,2026-07-23,Cliente_269,Silla Ergonómica,250.0,5,Cancelado
14302,13/04/2026,Cliente_143,Mouse Inalámbrico,30.0,-1,Completado
14303,2026-07-23,Cliente_229,Auriculares Noise-Canceling,150.0,2,Completado
14304,2026-02-28,Cliente_108,Auriculares Noise-Canceling,150.0,5,Completado
14305,2026-06-24,Cliente_331,Silla Ergonómica,250.0,4,Cancelado
14306,2026-02-18,Cliente_152,Laptop Pro 15,1200.0,1,Cancelado
14307,2026-03-12,Cliente_337,Monitor 4K,350.0,2,Completado
14308,2026-07-06,Cliente_304,Monitor 4K,350.0,0,Completado
14309,2026-04-19,Cliente_158,Monitor 4K,350.0,-1,Completado
14310,12/05/2026,Cliente_242,Auriculares Noise-Canceling,150.0,2,Cancelado
14311,2026-05-09,Cliente_488,Monitor 4K,350.0,1,Completado
14312,2026-04-03,  Cliente_310  ,Silla Ergonómica,250.0,4,Completado
14313,2026-05-27,Cliente_294,Laptop Pro 15,1200.0,1,Completado
14314,2026-01-13,Cliente_256,Laptop Pro 15,,0,Completado
14315,2026-03-26,Cliente_393,Monitor 4K,350.0,0,Cancelado
14316,2026-03-28,  Cliente_213  ,Silla Ergonómica,250.0,3,Cancelado
14317,29/06/2026,  Cliente_349  ,Mouse Inalámbrico,30.0,2,Completado
14318,2026-05-27,Cliente_558,Teclado Mecánico,80.0,2,Completado
14319,2026-01-24,Cliente_269,Teclado Mecánico,80.0,4,Completado
14320,2026-06-01,Cliente_385,Auriculares Noise-Canceling,150.0,5,Completado
14321,2026-04-27,Cliente_386,Mouse Inalámbrico,30.0,1,Pendiente
14322,2026-01-03,Cliente_132,Mouse Inalámbrico,30.0,4,Completado
14323,2026-05-31,Cliente_577,Teclado Mecánico,80.0,4,Pendiente
14324,2026-06-13,Cliente_141,Silla Ergonómica,250.0,5,Completado
14325,2026-04-18,Cliente_506,Laptop Pro 15,1200.0,0,Pendiente
14326,2026-08-11,Cliente_236,Teclado Mecánico,80.0,2,Completado
14327,2026-03-19,Cliente_401,Teclado Mecánico,80.0,3,Pendiente
14328,2026-03-30,Cliente_148,Silla Ergonómica,250.0,5,Completado
14329,2026-08-06,Cliente_500,Teclado Mecánico,80.0,-1,Completado
14330,2026-08-01,Cliente_312,Auriculares Noise-Canceling,150.0,1,Completado
14331,2026-08-14,Cliente_258,Laptop Pro 15,1200.0,3,Completado
14332,2026-05-12,Cliente_177,Silla Ergonómica,250.0,2,Pendiente
14333,2026-05-10,Cliente_252,Monitor 4K,350.0,4,Completado
14334,2026-06-25,Cliente_590,Monitor 4K,350.0,3,Completado
14335,2026-06-01,Cliente_471,Silla Ergonómica,250.0,5,Completado
14336,2026-02-03,  Cliente_366  ,Silla Ergonómica,250.0,2,Cancelado
14337,2026-04-23,Cliente_553,Mouse Inalámbrico,30.0,5,Pendiente
14338,2026-05-26,Cliente_206,Auriculares Noise-Canceling,150.0,-1,Pendiente
14339,2026-08-14,Cliente_195,Monitor 4K,350.0,2,Pendiente
14340,2026-07-14,  Cliente_325  ,Laptop Pro 15,1200.0,-1,Completado
14341,2026-06-19,Cliente_196,Laptop Pro 15,1200.0,3,Pendiente
14342,2026-02-21,Cliente_248,Auriculares Noise-Canceling,150.0,4,Completado
